Event Time, Symbol, Aggregate Trade ID, Price, Quantity, First Trade ID, Trade Time, Is Buyer Maker
1739158569501, BTCUSDT, 96966.1, 0.705, 22:36:09, False
1739158569501, BTCUSDT, 96966.8, 0.002, 22:36:09, False
1739158569501, BTCUSDT, 96966.9, 0.01, 22:36:09, False
1739158569501, BTCUSDT, 96968.9, 0.003, 22:36:09, False
1739158569501, BTCUSDT, 96969.0, 0.063, 22:36:09, False
1739158569501, BTCUSDT, 96970.3, 0.115, 22:36:09, False
1739158569501, BTCUSDT, 96970.4, 0.002, 22:36:09, False
1739158569501, BTCUSDT, 96970.5, 0.202, 22:36:09, False
1739158569618, BTCUSDT,2568343141,96970.5,0.202,1739158569501,False
1739158569615, BTCUSDT, 96970.5, 0.098, 22:36:09, False
1739158569615, BTCUSDT, 96971.2, 0.039, 22:36:09, False
1739158569615, BTCUSDT, 96971.4, 0.03, 22:36:09, False
1739158569615, BTCUSDT, 96971.6, 0.002, 22:36:09, False
1739158569615, BTCUSDT, 96972.6, 0.002, 22:36:09, False
1739158569615, BTCUSDT, 96972.7, 0.091, 22:36:09, False
1739158569615, BTCUSDT, 96974.4, 0.303, 22:36:09, False
1739158569633, BTCUSDT,2568343148,96974.4,0.303,1739158569615,False
1739158569629, BTCUSDT, 96974.6, 0.002, 22:36:09, False
1739158569629, BTCUSDT, 96975.1, 0.002, 22:36:09, False
1739158569633, BTCUSDT,2568343151,96975.3,0.209,1739158569629,False
1739158569629, BTCUSDT, 96975.3, 0.209, 22:36:09, False
1739158569629, BTCUSDT, 96975.5, 0.002, 22:36:09, False
1739158569629, BTCUSDT, 96975.9, 0.03, 22:36:09, False
1739158569629, BTCUSDT, 96976.0, 0.057, 22:36:09, False
1739158569636, BTCUSDT, 96975.2, 0.002, 22:36:09, True
1739158569642, BTCUSDT, 96975.8, 0.119, 22:36:09, True
1739158569654, BTCUSDT, 96975.9, 0.079, 22:36:09, True
1739158569712, BTCUSDT, 96976.0, 0.283, 22:36:09, False
1739158569785, BTCUSDT,2568343158,96976.0,0.283,1739158569712,False
1739158569776, BTCUSDT, 96975.9, 0.07, 22:36:09, True
1739158569997, BTCUSDT, 96976.0, 0.025, 22:36:09, False
1739158570020, BTCUSDT, 96975.9, 0.388, 22:36:10, True
1739158570072, BTCUSDT,2568343161,96975.9,0.388,1739158570020,True
1739158570069, BTCUSDT, 96976.0, 0.002, 22:36:10, False
1739158570221, BTCUSDT, 96975.9, 0.248, 22:36:10, True
1739158570226, BTCUSDT,2568343163,96975.9,0.248,1739158570221,True
